Barri,Metres_Quadrats,Num_Habitacions,Num_Lavabos,Preu,Tipus_Immoble
Dreta de l´Eixample,96,4,2,1.500 €,Piso
Sant Gervasi - Bonanova,40,,1,800 €,Apartamento
Vila de Gràcia,50,,1,900 €,Piso
St. Pere - Sta. Caterina - El Born,56,,1,1.150 €,Piso
Guinardó,72,3,1,850 €,Piso
Sants,115,3,3,1.100 €,Chalet
Sant Gervasi - Galvany,115,4,2,1.500 €,Piso
Turó de la Peira - Can Peguera,49,2,1,705 €,Piso
Guinardó,120,3,2,1.360 €,Piso
Esquerra Alta de l´Eixample,52,,2,950 €,Piso
La Bordeta,81,3,2,900 €,Piso
Sagrada Família,65,3,1,900 €,Piso
Sant Gervasi - Galvany,200,4,3,2.250 €,Piso
Guinardó,90,4,2,1.180 €,Piso
La Salut,127,3,1,935 €,Piso
Putget - Farró,100,3,2,1.050 €,Piso
Raval,39,2,1,787 €,Piso
Sant Gervasi - Bonanova,56,2,1,990 €,Piso
Congrés - Indians,83,3,2,966 €,Apartamento
Raval,60,2,1,1.000 €,Apartamento
Dreta de l´Eixample,90,4,1,1.175 €,Piso
Esquerra Alta de l´Eixample,68,2,1,1.100 €,Piso
Les Corts,90,,2,1.050 €,Piso
St. Pere - Sta. Caterina - El Born,55,2,1,700 €,Piso
Sant Gervasi - Galvany,140,3,2,1.650 €,Piso
Poblenou,65,2,1,1.050 €,Piso
Vallvidrera - Tibidabo - Les Planes,764,4,3,3.550 €,Casa
Raval,80,2,1,1.200 €,Piso
Sant Gervasi - Galvany,132,3,2,2.300 €,Piso
Camp de l´Arpa,47,,1,950 €,Piso
Raval,60,,1,990 €,Loft
Putget - Farró,40,,1,950 €,Ático
Raval,88,3,2,850 €,Piso
Sant Antoni,80,3,1,1.200 €,Piso
Camp d´en Grassot - Gràcia N.,90,4,2,1.450 €,Piso
St. Pere - Sta. Caterina - El Born,46,,1,700 €,Piso
Raval,42,,1,725 €,Loft
Sant Gervasi - Bonanova,1,1,8,16.900 €,Casa
Guinardó,65,3,1,798 €,Piso
St. Pere - Sta. Caterina - El Born,74,,1,1.100 €,Apartamento
St. Pere - Sta. Caterina - El Born,52,,1,900 €,Apartamento
Sarrià,76,,1,900 €,Piso
Sant Antoni,61,,1,650 €,Piso
Navas,58,2,1,890 €,Piso
Dreta de l´Eixample,45,2,1,900 €,Piso
Gòtic,125,2,2,1.500 €,Apartamento
Poble Sec,85,2,1,1.250 €,Piso
Dreta de l´Eixample,75,2,1,1.400 €,Piso
Fort Pienc,30,,1,750 €,Estudio
Sagrada Família,70,3,1,2.145 €,Apartamento
Putget - Farró,94,3,2,1.200 €,Piso
Poblenou,84,4,2,1.105 €,Piso
Vallvidrera - Tibidabo - Les Planes,750,5,7,8.400 €,Casa
Vila de Gràcia,67,2,1,790 €,Piso
Turó de la Peira - Can Peguera,69,2,1,750 €,Piso
Les Corts,60,2,,800 €,Piso
Raval,45,,1,660 €,Estudio
Camp d´en Grassot - Gràcia N.,90,3,2,1.200 €,Piso
Vallcarca - Penitents,82,3,1,870 €,Piso
Vila Olímpica,52,,1,850 €,Piso
Poble Sec,63,3,1,950 €,Piso
Esquerra Alta de l´Eixample,65,3,1,1.350 €,Piso
Vilapicina - Torre Llobeta,61,2,1,780 €,Piso
Gòtic,75,2,2,1.350 €,Piso
Gòtic,69,2,1,2.200 €,Piso
Provençals del Poblenou,80,3,1,900 €,Piso
Poble Sec,70,3,1,850 €,Piso
Les Corts,85,4,2,1.090 €,Piso
Vila de Gràcia,85,2,2,1.000 €,Piso
Raval,32,,1,625 €,Loft
Vila de Gràcia,55,2,1,1.500 €,Ático
Raval,65,2,1,950 €,Piso
Gòtic,31,,1,800 €,Piso
Barceloneta,29,,1,625 €,Piso
Pedralbes,184,3,3,2.300 €,Ático
Sarrià,275,5,5,5.000 €,Casa
Sant Gervasi - Bonanova,85,3,2,1.250 €,Piso
El Clot,54,3,1,800 €,Piso
Raval,62,2,1,850 €,Piso
Raval,85,3,1,1.200 €,Piso
Diagonal Mar - La Mar Bella,95,3,2,1.100 €,Piso
Fort Pienc,80,2,1,950 €,Piso
Camp d´en Grassot - Gràcia N.,60,2,1,950 €,Piso
St. Pere - Sta. Caterina - El Born,90,2,1,1.150 €,Piso
Raval,45,,1,900 €,Piso
Sants,65,3,1,1.050 €,Piso
Sarrià,110,,,1.550 €,Piso
Esquerra Alta de l´Eixample,60,3,1,990 €,Piso
Gòtic,50,,1,920 €,Piso
Poble Sec,68,2,1,800 €,Piso
Esquerra Alta de l´Eixample,87,3,2,1.050 €,Apartamento
Sant Antoni,40,,1,600 €,Loft
Verdun,44,2,1,690 €,Piso
Dreta de l´Eixample,56,3,1,1.250 €,Piso
Sant Antoni,66,2,2,1.150 €,Piso
Sant Gervasi - Bonanova,230,0,5,7.000 €,Piso
Sants,85,,1,695 €,Piso
St. Pere - Sta. Caterina - El Born,105,2,2,4.200 €,Piso
Gòtic,62,2,1,900 €,Piso
Vallcarca - Penitents,35,,1,565 €,Estudio
Gòtic,74,,,1.200 €,Piso
Vila de Gràcia,89,3,2,1.000 €,Piso
Dreta de l´Eixample,85,3,2,1.900 €,Piso
Esquerra Alta de l´Eixample,107,4,2,1.500 €,Piso
Vila de Gràcia,90,4,2,1.750 €,Piso
Dreta de l´Eixample,71,,1,1.100 €,Piso
Esquerra Baixa de l´Eixample,62,2,1,1.300 €,Piso
Esquerra Alta de l´Eixample,65,,1,1.000 €,Apartamento
Vila de Gràcia,89,3,2,1.000 €,Piso
Sant Gervasi - Galvany,253,4,3,3.800 €,Piso
Sant Gervasi - Galvany,380,5,3,4.500 €,Piso
Les Corts,45,,1,950 €,Piso
Raval,52,,1,1.100 €,Piso
Sant Gervasi - Galvany,350,4,3,7.500 €,Piso
Gòtic,95,2,2,1.650 €,Piso
Gòtic,80,2,2,1.800 €,Piso
Poblenou,90,2,2,1.500 €,Piso
Poblenou,55,2,1,895 €,Piso
Fort Pienc,100,4,2,1.535 €,Piso
Gòtic,46,2,1,800 €,Piso
Dreta de l´Eixample,65,,2,1.295 €,Piso
Dreta de l´Eixample,45,,1,750 €,Piso
Vallcarca - Penitents,62,2,1,900 €,Piso
Can Baró,105,4,2,1.000 €,Piso
Pedralbes,850,7,8,14.000 €,Chalet
Vallcarca - Penitents,49,2,1,767 €,Piso
Vila de Gràcia,73,2,2,1.200 €,Piso
Esquerra Baixa de l´Eixample,65,3,1,999 €,Piso
Raval,56,2,1,900 €,Piso
Vila de Gràcia,60,,1,1.300 €,Piso
Camp de l´Arpa,50,2,1,800 €,Piso
Gòtic,65,2,1,850 €,Piso
Sant Ramon - Maternitat,85,4,1,950 €,Piso
Dreta de l´Eixample,90,3,2,1.480 €,Piso
Esquerra Baixa de l´Eixample,70,2,2,1.280 €,Piso
Sant Ramon - Maternitat,80,4,1,1.050 €,Piso
Raval,72,2,1,1.200 €,Piso
St. Pere - Sta. Caterina - El Born,35,2,1,625 €,Estudio
Barceloneta,70,2,1,875 €,Piso
Sant Antoni,85,4,1,940 €,Piso
Sant Ramon - Maternitat,90,4,2,1.100 €,Piso
Raval,200,3,2,2.300 €,Piso
Diagonal Mar - La Mar Bella,78,3,1,1.950 €,Piso
Esquerra Alta de l´Eixample,33,,1,600 €,Apartamento
Sant Martí,75,3,1,900 €,Piso
Putget - Farró,45,,1,850 €,Piso
St. Pere - Sta. Caterina - El Born,108,3,2,1.850 €,Piso
Esquerra Alta de l´Eixample,55,,1,795 €,Piso
Esquerra Alta de l´Eixample,56,,1,795 €,Piso
Fort Pienc,65,4,1,700 €,Piso
Sant Gervasi - Galvany,125,4,2,1.550 €,Apartamento
Camp d´en Grassot - Gràcia N.,44,,1,960 €,Ático
Sagrada Família,78,2,1,1.100 €,Piso
Poble Sec,52,,1,850 €,Piso
St. Pere - Sta. Caterina - El Born,33,,1,700 €,Piso
La Sagrera,60,2,1,815 €,Piso
Badal,31,,1,510 €,Piso
Carmel,50,2,1,690 €,Piso
Fort Pienc,85,3,1,1.030 €,Piso
Les Corts,86,3,1,1.090 €,Piso
Raval,85,3,1,1.070 €,Piso
St. Pere - Sta. Caterina - El Born,150,3,2,6.000 €,Piso
St. Pere - Sta. Caterina - El Born,150,3,2,6.000 €,Piso
Dreta de l´Eixample,114,3,2,4.600 €,Piso
Dreta de l´Eixample,211,4,3,6.000 €,Piso
Pedralbes,283,5,4,6.794 €,Piso
Provençals del Poblenou,105,3,2,1.400 €,Piso
Diagonal Mar - La Mar Bella,126,3,4,2.000 €,Ático
Poble Sec,61,2,2,1.250 €,Piso
Esquerra Alta de l´Eixample,90,3,2,1.150 €,Piso
Dreta de l´Eixample,50,,1,950 €,Piso
Raval,70,2,1,1.200 €,Piso
Prosperitat,50,3,1,650 €,Piso
Raval,91,3,2,1.400 €,Piso
Vila de Gràcia,50,,1,850 €,Piso
Dreta de l´Eixample,200,3,3,5.000 €,Dúplex
Vila de Gràcia,70,2,2,1.500 €,Apartamento
St. Pere - Sta. Caterina - El Born,90,2,2,1.225 €,Piso
Vila de Gràcia,50,,1,850 €,Piso
Dreta de l´Eixample,200,3,3,5.000 €,Dúplex
Vila de Gràcia,70,2,2,1.500 €,Apartamento
Vila de Gràcia,77,2,1,1.050 €,Piso
Vila de Gràcia,77,4,1,1.250 €,Piso
Raval,134,5,5,2.500 €,Piso
Vilapicina - Torre Llobeta,60,2,1,739 €,Apartamento
Font d´en Fargas,25,,1,450 €,Apartamento
Raval,53,2,1,900 €,Apartamento
Vila de Gràcia,72,2,1,900 €,Piso
Sant Andreu,70,2,2,1.150 €,Piso
Sant Ramon - Maternitat,140,4,2,1.550 €,Piso
Les Corts,83,3,2,1.300 €,Piso
Sant Antoni,66,2,2,1.100 €,Piso
Sant Antoni,66,2,2,1.100 €,Piso
Esquerra Baixa de l´Eixample,57,,1,1.100 €,Piso
Pedralbes,235,4,4,3.100 €,Piso
Poble Sec,26,,1,500 €,Piso
Camp d´en Grassot - Gràcia N.,90,3,2,1.350 €,Piso
Esquerra Alta de l´Eixample,85,4,1,1.200 €,Piso
Gòtic,20,,1,590 €,Piso
Raval,66,2,2,1.300 €,Apartamento
Putget - Farró,70,2,1,1.100 €,Piso
Sant Antoni,46,,1,625 €,Piso
St. Pere - Sta. Caterina - El Born,45,2,1,750 €,Piso
Raval,30,,1,750 €,Estudio
Camp d´en Grassot - Gràcia N.,40,,1,750 €,Piso
Congrés - Indians,76,3,1,900 €,Piso
Gòtic,57,2,1,1.600 €,Piso
Congrés - Indians,76,3,1,900 €,Piso
Gòtic,57,2,1,1.600 €,Piso
Les Corts,75,3,1,1.050 €,Piso
Camp de l´Arpa,65,,1,980 €,Piso
Horta,55,2,1,750 €,Piso
Sant Antoni,60,3,1,1.200 €,Piso
La Salut,60,,1,900 €,Apartamento
Dreta de l´Eixample,40,,1,900 €,Apartamento
Les Corts,54,,1,910 €,Loft
Esquerra Alta de l´Eixample,65,3,1,990 €,Piso
Sagrada Família,103,3,1,1.250 €,Piso
Raval,200,3,2,2.200 €,Piso
Dreta de l´Eixample,150,3,2,3.500 €,Piso
Pedralbes,160,5,2,2.700 €,Piso
Les Corts,170,4,3,4.000 €,Piso
Sant Gervasi - Galvany,200,4,3,3.250 €,Piso
Vallcarca - Penitents,61,2,1,1.350 €,Piso
La Salut,60,,1,900 €,Apartamento
Dreta de l´Eixample,40,,1,900 €,Apartamento
Les Corts,54,,1,910 €,Loft
Camp d´en Grassot - Gràcia N.,72,3,1,875 €,Piso
Fort Pienc,91,3,1,995 €,Piso
Sant Antoni,80,3,1,1.000 €,Piso
Gòtic,40,,1,605 €,Piso
Turó de la Peira - Can Peguera,58,2,1,695 €,Piso
Esquerra Baixa de l´Eixample,48,,2,915 €,Piso
Esquerra Alta de l´Eixample,65,3,2,1.100 €,Piso
Gòtic,60,2,1,820 €,Piso
Guinardó,60,3,2,750 €,Piso
Sant Gervasi - Galvany,95,2,2,1.450 €,Piso
Gòtic,60,2,1,820 €,Piso
Guinardó,60,3,2,750 €,Piso
Sant Gervasi - Galvany,95,2,2,1.450 €,Piso
Raval,50,,2,771 €,Piso
Sant Gervasi - Galvany,90,2,2,1.500 €,Piso
Esquerra Alta de l´Eixample,55,,1,995 €,Piso
Sants,40,,1,895 €,Loft
Putget - Farró,192,4,3,3.950 €,Casa
Barceloneta,32,,1,995 €,Piso
Sant Gervasi - Galvany,254,4,4,3.200 €,Piso
Raval,227,2,2,2.000 €,Piso
Esquerra Alta de l´Eixample,57,,1,970 €,Piso
Dreta de l´Eixample,80,3,4,1.200 €,Piso
Les Corts,60,2,1,850 €,Piso
Dreta de l´Eixample,65,2,1,1.450 €,Piso
Sant Gervasi - Bonanova,120,4,2,1.450 €,Piso
Prosperitat,61,3,1,750 €,Piso
Raval,58,3,1,805 €,Piso
Sant Gervasi - Galvany,176,4,2,1.700 €,Piso
Carmel,46,,1,605 €,Piso
Les Corts,60,2,1,850 €,Piso
Dreta de l´Eixample,65,2,1,1.450 €,Piso
Camp d´en Grassot - Gràcia N.,45,,1,840 €,Piso
Fort Pienc,90,3,2,1.050 €,Apartamento
Sagrada Família,60,2,1,900 €,Piso
Raval,50,,1,1.200 €,Piso
St. Pere - Sta. Caterina - El Born,80,3,1,1.050 €,Piso
Esquerra Alta de l´Eixample,96,2,2,1.800 €,Piso
Sants,75,3,1,1.000 €,Piso
Esquerra Alta de l´Eixample,82,3,2,2.500 €,Piso
Camp de l´Arpa,51,,1,729 €,Piso
Raval,44,2,1,905 €,Piso
Esquerra Alta de l´Eixample,46,3,1,850 €,Piso
Poble Sec,55,2,1,1.000 €,Piso
Esquerra Alta de l´Eixample,90,3,1,1.000 €,Piso
Sant Gervasi - Galvany,140,5,2,1.950 €,Piso
Dreta de l´Eixample,165,3,3,2.400 €,Piso
Baix Guinardó,60,,1,1.270 €,Piso
Gòtic,75,2,2,1.100 €,Apartamento
Sagrada Família,97,4,2,1.500 €,Piso
Fort Pienc,95,3,2,1.200 €,Piso
Poblenou,47,,1,1.450 €,Piso
Congrés - Indians,70,3,2,1.000 €,Piso
Tres Torres,280,5,5,3.985 €,Piso
Barceloneta,35,,1,750 €,Piso
Esquerra Baixa de l´Eixample,122,3,2,1.380 €,Piso
Poble Sec,92,2,2,1.000 €,Piso
Raval,55,2,1,700 €,Piso
Dreta de l´Eixample,91,3,1,900 €,Piso
Hostafrancs,70,2,1,990 €,Apartamento
Gòtic,45,,1,850 €,Apartamento
Poblenou,220,2,1,4.150 €,Loft
Sant Antoni,75,2,1,1.050 €,Piso
Les Corts,73,2,1,2.150 €,Piso
Dreta de l´Eixample,110,3,2,1.450 €,Piso
Sant Andreu,70,3,1,830 €,Piso
Poblenou,73,2,1,1.250 €,Piso
St. Pere - Sta. Caterina - El Born,90,3,2,1.750 €,Piso
Sagrada Família,90,3,1,1.100 €,Piso
Sant Antoni,41,,1,1.100 €,Piso
Dreta de l´Eixample,87,3,2,1.300 €,Piso
Sant Gervasi - Bonanova,150,3,3,2.200 €,Piso
Dreta de l´Eixample,110,3,2,2.050 €,Piso
Sant Ramon - Maternitat,55,,1,825 €,Piso
Sant Martí,75,3,1,900 €,Piso
La Salut,40,,1,700 €,Loft
Vila de Gràcia,45,,1,780 €,Apartamento
Camp de l´Arpa,75,3,1,800 €,Piso
Fort Pienc,80,3,1,1.050 €,Piso
Sant Martí,68,2,1,850 €,Piso
Sant Gervasi - Galvany,140,5,2,1.950 €,Piso
Gòtic,108,2,1,1.253 €,Piso
Sant Gervasi - Bonanova,55,2,1,938 €,Piso
Sant Martí,120,3,2,1.200 €,Piso
Barceloneta,38,2,1,850 €,Piso
Vila Olímpica,130,3,2,1.500 €,Piso
Badal,76,3,1,870 €,Piso
Dreta de l´Eixample,60,3,1,830 €,Piso
Putget - Farró,45,2,1,950 €,Piso
Dreta de l´Eixample,252,4,3,5.800 €,Ático
Pedralbes,57,,1,1.190 €,Piso
Hostafrancs,47,,1,870 €,Piso
Vila de Gràcia,76,3,1,929 €,Piso
Esquerra Alta de l´Eixample,78,4,1,1.200 €,Piso
Dreta de l´Eixample,61,2,2,1.395 €,Piso
Dreta de l´Eixample,100,2,2,1.900 €,Piso
Dreta de l´Eixample,55,,2,766 €,Piso
Glòries El Parc,60,,1,1.850 €,Ático
St. Pere - Sta. Caterina - El Born,60,,1,1.000 €,Loft
Les Corts,200,4,3,2.800 €,Ático
Les Corts,200,4,3,2.800 €,Ático
Provençals del Poblenou,66,3,1,791 €,Piso
Sants,68,2,1,900 €,Apartamento
Tres Torres,195,,1,2.750 €,Dúplex
Diagonal Mar - La Mar Bella,65,,1,1.600 €,Piso
Sagrada Família,80,2,1,850 €,Piso
Guinardó,74,3,1,800 €,Piso
Raval,70,,1,1.300 €,Piso
Raval,75,,1,1.100 €,Piso
Camp d´en Grassot - Gràcia N.,75,3,1,1.350 €,Piso
Font de la Guatlla,23,,1,600 €,Apartamento
Sant Gervasi - Galvany,443,4,6,8.000 €,Piso
Sant Gervasi - Bonanova,65,,1,1.200 €,Piso
Sant Gervasi - Bonanova,25,,1,550 €,Piso
Sant Antoni,53,2,1,1.150 €,Piso
Raval,90,2,2,1.600 €,Piso
Sant Gervasi - Bonanova,65,2,1,970 €,Piso
Sarrià,90,3,2,1.500 €,Piso
Sant Andreu,95,3,2,950 €,Piso
Raval,46,,1,625 €,Piso
Raval,81,3,1,1.300 €,Apartamento
Sant Gervasi - Galvany,89,3,2,1.650 €,Piso
Camp d´en Grassot - Gràcia N.,80,2,2,1.600 €,Piso
Pedralbes,95,3,2,1.300 €,Piso
Baix Guinardó,72,3,1,990 €,Piso
Sant Gervasi - Galvany,200,6,4,2.440 €,Piso
St. Pere - Sta. Caterina - El Born,42,,1,700 €,Piso
El Clot,100,4,2,1.450 €,Piso
Navas,90,3,1,970 €,Piso
Esquerra Baixa de l´Eixample,100,3,2,1.800 €,Piso
Navas,90,3,1,970 €,Piso
Esquerra Baixa de l´Eixample,100,3,2,1.800 €,Piso
Fort Pienc,85,2,1,1.000 €,Piso
Sant Gervasi - Galvany,144,3,2,2.650 €,Piso
Dreta de l´Eixample,94,3,2,1.900 €,Piso
St. Pere - Sta. Caterina - El Born,51,2,2,1.300 €,Piso
Font de la Guatlla,80,2,2,1.200 €,Piso
Poblenou,73,2,2,1.150 €,Piso
Les Corts,180,5,3,5.800 €,Piso
Dreta de l´Eixample,120,3,2,2.500 €,Piso
Gòtic,99,,1,1.400 €,Piso
Sant Gervasi - Bonanova,150,4,2,1.900 €,Piso
Sant Gervasi - Galvany,100,2,2,1.590 €,Piso
Gòtic,208,3,4,6.500 €,Piso
Tres Torres,137,3,3,2.175 €,Piso
Gòtic,64,,1,1.100 €,Piso
Esquerra Alta de l´Eixample,87,3,2,4.500 €,Apartamento
Vila de Gràcia,66,3,1,1.800 €,Apartamento
Camp de l´Arpa,50,,1,650 €,Loft
Sarrià,180,4,2,3.900 €,Piso
Sant Gervasi - Bonanova,54,2,1,1.036 €,Piso
Esquerra Baixa de l´Eixample,123,3,2,2.200 €,Piso
Sant Ramon - Maternitat,90,3,2,999 €,Piso
Vila de Gràcia,91,3,2,1.119 €,Piso
El Clot,65,2,1,1.300 €,Piso
Sant Gervasi - Galvany,140,3,2,3.600 €,Piso
Gòtic,60,,1,900 €,Piso
Vila de Gràcia,60,,1,2.300 €,Ático
Tres Torres,90,2,1,1.000 €,Ático
St. Pere - Sta. Caterina - El Born,70,,1,800 €,Piso
St. Pere - Sta. Caterina - El Born,70,,1,800 €,Piso
Putget - Farró,92,4,2,1.250 €,Piso
Esquerra Alta de l´Eixample,85,2,2,1.200 €,Piso
Vallvidrera - Tibidabo - Les Planes,540,5,6,6.000 €,Casa
Tres Torres,130,4,3,1.900 €,Apartamento
Poble Sec,48,2,1,850 €,Piso
La Salut,75,3,2,1.600 €,Piso
Poble Sec,65,2,2,1.100 €,Piso
Sarrià,90,3,2,1.500 €,Piso
Dreta de l´Eixample,71,2,1,1.600 €,Piso
Dreta de l´Eixample,125,3,2,9.458 €,Apartamento
Raval,35,,1,800 €,Estudio
Dreta de l´Eixample,47,,1,2.100 €,Piso
Dreta de l´Eixample,47,,1,2.100 €,Piso
Badal,45,,1,800 €,Piso
Dreta de l´Eixample,71,2,1,1.600 €,Piso
Dreta de l´Eixample,125,3,2,9.458 €,Apartamento
Raval,35,,1,800 €,Estudio
Font d´en Fargas,98,4,2,1.100 €,Piso
Camp de l´Arpa,90,3,2,1.500 €,Piso
Sant Antoni,66,3,1,892 €,Piso
Dreta de l´Eixample,88,3,2,1.800 €,Piso
Dreta de l´Eixample,60,,1,1.100 €,Apartamento
Raval,55,2,1,750 €,Apartamento
Barceloneta,37,,1,695 €,Piso
Sant Gervasi - Galvany,55,,1,1.250 €,Piso
Besòs - Maresme,70,3,1,820 €,Piso
Vila de Gràcia,60,3,1,800 €,Piso
Guinardó,65,2,1,800 €,Piso
Putget - Farró,45,,1,1.150 €,Piso
St. Pere - Sta. Caterina - El Born,50,2,1,950 €,Piso
St. Pere - Sta. Caterina - El Born,50,2,1,950 €,Piso
Sagrada Família,78,3,1,1.100 €,Piso
Dreta de l´Eixample,75,2,4,1.300 €,Piso
Font de la Guatlla,65,,1,950 €,Piso
St. Pere - Sta. Caterina - El Born,50,,1,780 €,Piso
Dreta de l´Eixample,68,2,2,1.750 €,Dúplex
El Clot,100,4,2,1.100 €,Piso
Pedralbes,190,4,3,2.300 €,Piso
Putget - Farró,67,2,2,1.650 €,Piso
Putget - Farró,67,2,1,1.650 €,Piso
Putget - Farró,67,2,1,1.600 €,Piso
Sant Gervasi - Galvany,100,3,2,1.800 €,Piso
Poblenou,67,2,1,1.150 €,Piso
Baix Guinardó,78,2,1,950 €,Apartamento
Poblenou,67,2,1,1.150 €,Piso
Barceloneta,37,,1,750 €,Piso
Putget - Farró,50,2,1,695 €,Planta
Putget - Farró,26,,1,525 €,Estudio
Gòtic,119,2,2,3.599 €,Ático
Pedralbes,180,4,4,3.390 €,Piso
Dreta de l´Eixample,60,,1,1.726 €,Piso
Prosperitat,65,3,1,860 €,Piso
Barceloneta,34,,1,695 €,Piso
Esquerra Alta de l´Eixample,110,4,2,3.940 €,Apartamento
Hostafrancs,55,2,1,3.648 €,Apartamento
Sant Gervasi - Galvany,50,,1,950 €,Piso
Vila de Gràcia,49,2,1,780 €,Piso
Barceloneta,50,3,1,1.100 €,Piso
Raval,70,3,1,1.000 €,Apartamento
Sant Ramon - Maternitat,145,3,3,1.800 €,Piso
Poble Sec,60,2,1,850 €,Piso
Gòtic,55,,,850 €,Piso
Raval,70,3,1,1.000 €,Apartamento
Sagrada Família,61,2,1,995 €,Ático
Barceloneta,40,,1,1.300 €,Piso
Dreta de l´Eixample,75,2,1,950 €,Piso
Dreta de l´Eixample,120,3,3,2.800 €,Piso
Dreta de l´Eixample,87,,1,1.400 €,Piso
Dreta de l´Eixample,80,2,2,1.050 €,Piso
Camp d´en Grassot - Gràcia N.,40,2,1,1.100 €,Piso
Sant Antoni,90,3,2,1.250 €,Piso
Dreta de l´Eixample,77,3,2,1.550 €,Piso
Congrés - Indians,70,3,2,1.195 €,Piso
Vila Olímpica,115,2,2,2.600 €,Piso
Congrés - Indians,70,3,2,1.195 €,Piso
Dreta de l´Eixample,160,5,2,1.600 €,Piso
Taxonera,85,3,2,875 €,Piso
St. Pere - Sta. Caterina - El Born,142,3,2,2.000 €,Piso
Badal,60,3,1,790 €,Piso
Sants,51,,1,1.750 €,Apartamento
Gòtic,80,3,2,5.033 €,Apartamento
Dreta de l´Eixample,116,3,2,2.175 €,Apartamento
Esquerra Alta de l´Eixample,66,2,2,3.437 €,Apartamento
Carmel,83,3,2,3.579 €,Apartamento
Raval,86,2,1,1.500 €,Apartamento
Gòtic,194,3,2,2.925 €,Apartamento
St. Pere - Sta. Caterina - El Born,80,2,2,3.500 €,Apartamento
Sant Gervasi - Galvany,90,2,1,2.550 €,Apartamento
St. Pere - Sta. Caterina - El Born,75,2,2,1.500 €,Apartamento
St. Pere - Sta. Caterina - El Born,75,2,2,1.500 €,Apartamento
Raval,75,2,1,1.697 €,Apartamento
Raval,85,3,2,2.000 €,Apartamento
Raval,75,2,1,1.722 €,Apartamento
Fort Pienc,65,2,2,2.200 €,Apartamento
Putget - Farró,60,2,2,2.080 €,Apartamento
Dreta de l´Eixample,60,2,1,2.344 €,Apartamento
Tres Torres,86,2,1,8.096 €,Apartamento
Poble Sec,98,6,2,6.068 €,Apartamento
Vila de Gràcia,190,4,5,8.793 €,Apartamento
Dreta de l´Eixample,60,,1,2.505 €,Apartamento
Dreta de l´Eixample,85,3,2,6.000 €,Apartamento
Dreta de l´Eixample,80,2,2,3.025 €,Apartamento
Sagrada Família,110,2,2,3.617 €,Apartamento
Dreta de l´Eixample,85,,1,2.790 €,Apartamento
Dreta de l´Eixample,85,3,2,4.591 €,Apartamento
Raval,50,2,1,2.600 €,Apartamento
Raval,45,,1,1.350 €,Apartamento
Poblenou,69,2,1,924 €,Dúplex
Guinardó,60,2,1,750 €,Piso
La Sagrera,65,2,1,800 €,Piso
Vila de Gràcia,53,2,1,1.200 €,Piso
Sants,70,2,2,945 €,Piso
Barceloneta,36,,1,780 €,Piso
Raval,61,3,1,1.100 €,Piso
Gòtic,40,,1,1.000 €,Piso
Dreta de l´Eixample,75,2,1,1.025 €,Piso
Raval,125,4,1,1.032 €,Piso
Sant Antoni,54,2,1,850 €,Piso
Vila Olímpica,115,3,2,2.650 €,Piso
Sant Ramon - Maternitat,85,3,1,950 €,Piso
Gòtic,340,5,3,3.000 €,Piso
Esquerra Alta de l´Eixample,110,4,2,1.700 €,Piso
Les Corts,90,4,2,1.300 €,Piso
Provençals del Poblenou,100,3,2,1.350 €,Piso
Esquerra Baixa de l´Eixample,62,,1,3.436 €,Apartamento
Carmel,83,3,2,3.753 €,Apartamento
St. Pere - Sta. Caterina - El Born,65,,1,950 €,Apartamento
Carmel,83,3,2,3.443 €,Apartamento
Raval,65,2,1,1.650 €,Apartamento
Raval,70,2,1,1.650 €,Apartamento
Esquerra Alta de l´Eixample,115,4,2,2.890 €,Apartamento
Dreta de l´Eixample,60,2,1,2.516 €,Apartamento
El Coll,80,2,2,3.660 €,Apartamento
Baix Guinardó,60,,1,1.905 €,Apartamento
Baix Guinardó,60,,1,1.905 €,Apartamento
St. Pere - Sta. Caterina - El Born,60,,1,950 €,Piso
Dreta de l´Eixample,115,2,2,2.250 €,Piso
Vila de Gràcia,55,2,1,1.000 €,Piso
Barceloneta,84,3,1,995 €,Piso
Les Corts,170,4,3,2.800 €,Piso
Gòtic,50,,1,2.310 €,Apartamento
Sant Gervasi - Galvany,140,3,2,6.000 €,Apartamento
Dreta de l´Eixample,85,3,2,1.800 €,Apartamento
Vila Olímpica,107,3,2,4.457 €,Apartamento
Esquerra Baixa de l´Eixample,28,,1,1.750 €,Apartamento
Fort Pienc,84,3,2,1.674 €,Apartamento
Dreta de l´Eixample,105,2,2,1.485 €,Apartamento
Putget - Farró,80,3,2,1.500 €,Apartamento
Raval,20,,1,550 €,Ático
Sant Gervasi - Galvany,45,,1,850 €,Piso
Putget - Farró,60,,1,750 €,Piso
Gòtic,85,3,2,4.546 €,Apartamento
Raval,80,2,1,1.100 €,Piso
Dreta de l´Eixample,86,2,2,1.500 €,Piso
Esquerra Alta de l´Eixample,110,4,2,4.674 €,Apartamento
Raval,95,3,2,2.290 €,Apartamento
Raval,80,2,1,2.290 €,Apartamento
St. Pere - Sta. Caterina - El Born,45,,1,1.895 €,Apartamento
Sant Gervasi - Galvany,140,3,2,6.500 €,Apartamento
Esquerra Baixa de l´Eixample,70,2,1,1.200 €,Apartamento
Camp de l´Arpa,30,,1,500 €,Piso
Putget - Farró,155,4,3,1.500 €,Piso
